timestamp,thread_id,latitud,longitud,tipo_evento,estilo_marcador,url_cuadrante
2025-04-26T15:45:38.092360,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13382px, 23px, 0px); z-index: 23;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.123788,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13434px, -199px, 0px); z-index: -199;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.140916,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13332px, 245px, 0px); z-index: 245;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.155856,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13371px, 74px, 0px); z-index: 74;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.171364,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13404px, -69px, 0px); z-index: -69;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.192087,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13356px, 140px, 0px); z-index: 140;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.210448,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13424px, -155px, 0px); z-index: -155;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.228598,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13404px, -69px, 0px); z-index: -69;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.253193,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13332px, 245px, 0px); z-index: 245;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.276200,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13344px, 193px, 0px); z-index: 193;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.307177,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13371px, 74px, 0px); z-index: 74;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.329630,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13424px, -155px, 0px); z-index: -155;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.350700,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13393px, -26px, 0px); z-index: -26;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.372287,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13492px, 168px, 0px); z-index: 168;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.404667,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13436px, 156px, 0px); z-index: 156;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.457473,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(15238px, -745px, 0px); z-index: -745;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.477116,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(12533px, 735px, 0px); z-index: 735;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.510622,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(10389px, 5605px, 0px); z-index: 5605;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.528990,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(14397px, 1519px, 0px); z-index: 1519;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.549922,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(2093px, 7621px, 0px); z-index: 7621;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.568422,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(7173px, 7733px, 0px); z-index: 7733;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.592348,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(5589px, 8798px, 0px); z-index: 8798;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.621754,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13558px, 2918px, 0px); z-index: 2918;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.645194,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(3724px, 9638px, 0px); z-index: 9638;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.664512,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(5682px, 8686px, 0px); z-index: 8686;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.686320,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13511px, -1671px, 0px); z-index: -1671;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.712995,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(14303px, 735px, 0px); z-index: 735;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.728959,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(13651px, 1743px, 0px); z-index: 1743;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.744611,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(11274px, 9078px, 0px); z-index: 9078;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.763621,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(14024px, -1168px, 0px); z-index: -1168;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.795168,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(12859px, 679px, 0px); z-index: 679;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.818353,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(12812px, 4430px, 0px); z-index: 4430;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.838678,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(2606px, 7005px, 0px); z-index: 7005;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.854659,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(15655px, -720px, 0px); z-index: -720;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.873196,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(8897px, 6557px, 0px); z-index: 6557;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:38.892188,3,-33.650000000000006,-70.93,DESCONOCIDO,"transform: translate3d(14630px, 5997px, 0px); z-index: 5997;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.93&navigate=yes&zoom=16
2025-04-26T15:45:47.483928,4,-33.650000000000006,-70.65,DESCONOCIDO,"margin-left: -17px; margin-top: -31px; width: 33px; height: 40px; transform: translate3d(8385px, 3870px, 0px); z-index: 3970;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.503836,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(4008px, -507px, 0px); z-index: -507;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.520605,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(3522px, 227px, 0px); z-index: 227;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.542220,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(9084px, 2158px, 0px); z-index: 2158;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.557239,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(6120px, 5912px, 0px); z-index: 5912;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.573014,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(15389px, 542px, 0px); z-index: 542;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.589278,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(14164px, -1503px, 0px); z-index: -1503;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.605614,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(1814px, 2414px, 0px); z-index: 2414;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.621786,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(9876px, 3366px, 0px); z-index: 3366;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.637430,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(1720px, 9190px, 0px); z-index: 9190;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.651300,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(1627px, -720px, 0px); z-index: -720;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.671630,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(13931px, 343px, 0px); z-index: 343;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.684649,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(2186px, -328px, 0px); z-index: -328;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.698635,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(2233px, -608px, 0px); z-index: -608;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.711758,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(1814px, 5773px, 0px); z-index: 5773;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.725342,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(10528px, -1391px, 0px); z-index: -1391;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.738451,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(15189px, -1279px, 0px); z-index: -1279;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.752754,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(3818px, 511px, 0px); z-index: 511;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.768712,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(6614px, 5325px, 0px); z-index: 5325;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.781947,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(1348px, 8798px, 0px); z-index: 8798;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.800434,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(2792px, -160px, 0px); z-index: -160;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.815853,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(-1169px, 511px, 0px); z-index: 511;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.835978,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(1394px, 7005px, 0px); z-index: 7005;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.888151,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(1953px, 5381px, 0px); z-index: 5381;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.915065,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(4004px, -1727px, 0px); z-index: -1727;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:47.938332,4,-33.650000000000006,-70.65,DESCONOCIDO,"transform: translate3d(15049px, -328px, 0px); z-index: -328;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.65&navigate=yes&zoom=16
2025-04-26T15:45:49.178787,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"margin-left: -17px; margin-top: -31px; width: 33px; height: 40px; transform: translate3d(8385px, 3870px, 0px); z-index: 3970;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.222392,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(17057px, -507px, 0px); z-index: -507;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.277717,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(16571px, 227px, 0px); z-index: 227;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.318511,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(413px, 295px, 0px); z-index: 295;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.341006,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(418px, 273px, 0px); z-index: 273;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.376690,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(1909px, 638px, 0px); z-index: 638;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.405211,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(365px, -113px, 0px); z-index: -113;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.428762,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(333px, 23px, 0px); z-index: 23;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.447835,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(344px, -26px, 0px); z-index: -26;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.478505,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(295px, 193px, 0px); z-index: 193;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.494149,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(307px, 140px, 0px); z-index: 140;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.515494,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(270px, 306px, 0px); z-index: 306;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.534142,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(365px, -113px, 0px); z-index: -113;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.562244,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(333px, 23px, 0px); z-index: 23;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.581654,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(385px, -199px, 0px); z-index: -199;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.605672,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(283px, 245px, 0px); z-index: 245;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.630135,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(322px, 74px, 0px); z-index: 74;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.651186,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(355px, -69px, 0px); z-index: -69;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.672899,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(307px, 140px, 0px); z-index: 140;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.691679,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(375px, -155px, 0px); z-index: -155;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.712949,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(355px, -69px, 0px); z-index: -69;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.745415,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(283px, 245px, 0px); z-index: 245;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.781011,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(295px, 193px, 0px); z-index: 193;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.806132,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(322px, 74px, 0px); z-index: 74;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.825998,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(375px, -155px, 0px); z-index: -155;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.841729,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(344px, -26px, 0px); z-index: -26;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.858048,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(443px, 168px, 0px); z-index: 168;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.885306,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(387px, 156px, 0px); z-index: 156;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.913427,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(2189px, -745px, 0px); z-index: -745;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.932155,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(14909px, 5605px, 0px); z-index: 5605;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.951249,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(18777px, -1056px, 0px); z-index: -1056;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:49.980208,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(15189px, -888px, 0px); z-index: -888;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:50.012705,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(18871px, 6669px, 0px); z-index: 6669;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:50.041150,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(13185px, 4654px, 0px); z-index: 4654;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:50.066464,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(17333px, 7677px, 0px); z-index: 7677;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:50.091655,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(183px, -1112px, 0px); z-index: -1112;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:50.109544,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(17006px, 2806px, 0px); z-index: 2806;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:50.125846,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(14397px, 5717px, 0px); z-index: 5717;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:50.141462,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(10948px, 2862px, 0px); z-index: 2862;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
2025-04-26T15:45:50.159074,2,-33.650000000000006,-70.78999999999999,DESCONOCIDO,"transform: translate3d(462px, 2974px, 0px); z-index: 2974;",https://ul.waze.com/ul?ll=-33.650000000000006%2C-70.78999999999999&navigate=yes&zoom=16
